Sikhism,13
Voodoo,8
Moses,7
Zoroastrianism,7
Bahá'í Faith,6
Rastafari,6
Quran,6
Taoism,5
Jainism,5
Shinto,5
Book of Mormon,4
Abraham,4
Diwali,4
Hanukkah,3
Muhammad,3
Jesus,3
John the Baptist,3
Gautama Buddha,3
Buddhism,3
Book of Revelation,3
Ramadan,3
Paul the Apostle,3
John Calvin,3
Shakers,2
Samson,2
Quakers,2
Yom Kippur,2
Adam,2
Eucharist,2
Psalms,2
Purim,2
Pentecost,2
Passover,2
Saint Peter,2
Daniel,2
Hajj,2
Lent,2
Solomon,2
Karma,2
Pauline epistles,2
Sermon on the Mount,2
Ark of the Covenant,2
Baptism,2
Tibet,2
,1
Angra Mainyu,1
Monotheism,1
Nirvana,1
Joshua,1
John the Evangelist,1
Noah,1
Jinn,1
Book of Isaiah,1
Pope John Paul II,1
Temple in Jerusalem,1
Book of Jonah,1
Fasting,1
Church of Scientology,1
Marriage,1
Saul,1
Book of Daniel,1
Immaculate Conception,1
Professional wrestling battle royal,1
Alexandria,1
Apocalypse,1
Cheese,1
Pope,1
Eastern Orthodox Church,1
Hinduism,1
Phoenix,1
Messianic Judaism,1
Buddhist mummies,1
Ishmael,1
Imam,1
Hanuman,1
Last Supper,1
Calendar,1
History of the Jews in Europe,1
Pharaohs in the Bible,1
Reincarnation,1
Luke the Evangelist,1
New Year's Day,1
Trinity,1
Zoroaster,1
Knights Templar,1
Canonization,1
Acts of the Apostles,1
Bar and Bat Mitzvah,1
Mormons,1
Joseph,1
Five Pillars of Islam,1
China,1
"Mary, mother of Jesus",1
Brahman,1
Bathsheba,1
Jeremiah,1
Kwanzaa,1
Manichaeism,1
Unification Church,1
Judas Iscariot,1
King James Version,1
Peafowl,1
Sutra,1
Exodus,1
Sacrament,1
Sikh gurus,1
Jonah,1
Cain and Abel,1
Book of Joshua,1
Anglican Communion,1
Biblical Magi,1
Pope Benedict XVI,1
Simon the Zealot,1
Book of Leviticus,1
Jehovah's Witnesses,1
Isaiah,1
Parables of Jesus,1
Bethany (biblical village),1
Cornwood,1
Shia Islam,1
Job,1
Christmas,1
"St Paul's Cathedral, Dundee",1
Gods of Thunder: A Norwegian Tribute to Kiss,1
Good Friday,1
Confirmation,1
New Testament,1
Abu al-Qasim Muhammad ibn Abbad,1
Guru Nanak,1
Sufism,1
Andrew the Apostle,1
Esther,1
Potato,1
Apocrypha,1
Jewish apple cake,1
Shabbat,1
Water,1
Book of Deuteronomy,1
Anabaptists,1
Alms,1
Cannabis (drug),1
Jerusalem,1
Methods of praying the rosary,1
Philip,1
Book of Job,1
Gospel of Mark,1
Francis of Assisi,1
Honey,1
Methodism,1
Bodhisattva,1
Mary,1
Wicca,1
Book of Esther,1
Miranda v. Arizona,1
Second Temple,1
Gospel of John,1
Garden of Eden,1
Ali,1
Bhagavad Gita,1
Kashrut,1
Circumcision,1
Sin,1
Spanish Inquisition,1
Vegetarianism,1
Samaritans,1
Long March,1
Devadatta,1
The Burning Bush,1
Falun Gong,1
Maria Monk,0
Samuel,0
Our Lady of Guadalupe,0
Gospel of Judas,0
Fire Sermon,0
Eid al-Adha,0
Amesha Spenta,0
Saint Christopher,0
Moon,0
Aborigine,0
Kol Nidre,0
Society of Jesus,0
Brown,0
Muhammad Ali,0
Temple (Latter Day Saints),0
Docetism,0
Haitian Vodou,0
Takfir,0
Guru,0
Garuda,0
5 (number),0
Mourning,0
Simeon bar Yochai,0
Daisy Buchanan,0
Amaterasu,0
Matthew the Apostle,0
Council of Trent,0
chicken sacrifice ,0
Sukkot,0
Gideons International,0
Sacred prostitution,0
Ablution,0
Rigveda,0
Density wave theory,0
Karaite,0
Tower of Silence,0
Sanhedrin,0
Book of Ruth,0
Guru Tegh Bahadur,0
Drinking,0
Throne of God,0
Mencius,0
Avalokiteshvara ,0
Jansenism,0
Guru Granth Sahib,0
Sabbath,0
Saint Dominic,0
Rashi,0
Prayer for the dead,0
Transfiguration of Jesus,0
Paul,0
Turkey,0
Svetambaras ,0
Demon,0
Avesta,0
Red Jews,0
Gideon,0
