Zoroastrianism,19
Sikhism,16
Jainism,16
Bahá'í Faith,12
Moses,10
Voodoo,10
Yom Kippur,9
Taoism,9
Zen,9
Gautama Buddha,8
Passover,8
Quran,8
Hanukkah,7
Rastafari,7
John the Baptist,6
Mormonism,6
Ramadan,6
Daniel,6
Book of Esther,6
Buddhism,5
Rosh Hashanah,5
Abraham,5
Hajj,5
Paul the Apostle,5
Fasting,4
Marriage,4
Book of Daniel,4
Book of Mormon,4
Acts of the Apostles,4
Mormons,4
Joseph,4
Gospel of Luke,4
Book of Revelation,4
Diwali,4
Shinto,4
Francis of Assisi,4
Society of Jesus,3
Noah,3
Immaculate Conception,3
Wedding,3
Muhammad,3
Hinduism,3
Jesus,3
Jonah,3
Cain and Abel,3
Psalms,3
Book of Leviticus,3
Purim,3
Book of Judges,3
Book of Genesis,3
Parables of Jesus,3
Job,3
Easter,3
Sharia,3
Solomon,3
Methodism,3
David,3
Nation of Islam,3
,2
Samuel,2
Nirvana,2
Council of Trent,2
Sukkot,2
Rigveda,2
Book of Ruth,2
Guru Granth Sahib,2
Book of Isaiah,2
Church of Scientology,2
Book of Exodus,2
Joseph Smith,2
Hasidic Judaism,2
Santería,2
Islam,2
Cao Dai,2
China,2
Holi,2
"Mary, mother of Jesus",2
Mecca,2
Manichaeism,2
Hadith,2
Judas Iscariot,2
Sutra,2
Vedas,2
Book of Joshua,2
Jacob,2
Ravens,2
Epistle to the Galatians,2
Calvinism,2
Fish,2
Shia Islam,2
Talmud,2
Number,2
Shabbat,2
Alms,2
Mahavira,2
Druze,2
Wicca,2
Epistle to the Romans,2
Burial,2
Gospel of John,2
Japan,2
Garden of Eden,2
Augustine of Hippo,2
Sermon on the Mount,2
Baptism,2
Tibet,2
Fire,2
Saint Christopher,1
Brown,1
Muhammad Ali,1
Haitian Vodou,1
Daisy Buchanan,1
Amaterasu,1
Matthew the Apostle,1
Joshua,1
Paul,1
Book of Lamentations,1
Olmec,1
Book of Jonah,1
The Gospel According to Mark (short story),1
Passover Seder,1
Nativity of Mary,1
Saul,1
Rock (geology),1
Jordan River,1
Arabic,1
Goliath,1
Simon Magus,1
Ba'ha'i Faith,1
Isaac,1
Star,1
Concubinage,1
Jewish wedding,1
Dharma,1
Rama,1
Widow,1
Stoicism,1
Meditation,1
The Church of Jesus Christ of Latter-day Saints,1
Papal conclave,1
Sanskrit,1
Saint Patrick,1
Raëlism,1
Tiresias,1
Ghost,1
Imam,1
Hanuman,1
Animal sacrifice,1
Metropolis of Pergamon,1
Day of the Dead,1
Ecclesiastes,1
Luke the Evangelist,1
Jonathan Edwards,1
Problem of evil,1
Zoroaster,1
Book of Numbers,1
